"","playerID","name","Team","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games","value","Season"
"803","00-0030294","T.Jefferson","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,8,1,0,1,0,0,0,0,0,15,0,2014
"804","00-0027067","R.Johnson","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,17,1,4,0,0,0,1,0,0,15,0,2014
"805","00-0031366","D.Bucannon","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,16,2,0,1,0,0,1,0,0,16,0,2014
"806","00-0030382","K.Minter","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,1,0,0,0,0,0,0,0,13,0,2014
"807","00-0022539","T.Kelly","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,1,0,0,0,0,0,0,0,16,0,2014
"808","00-0027064","J.Powers","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,1,3,1,0,0,0,0,0,15,0,2014
"809","00-0027877","D.Williams","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,1,0,0,0,0,0,0,0,14,0,2014
"810","00-0027045","M.Shaughnessy","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,8,0,2014
"811","00-0028041","S.Acho","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,1,1,0,0,0,0,0,0,13,0,2014
"812","00-0028742","T.Keiser","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2014
"813","00-0022942","P.Rivers","SD",570,379,4286,31,18,0,0,38,104,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,-18,2,16,259.8,2014
"814","00-0027682","D.Butler","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,1,0,0,0,0,3,0,0,14,0,2014
"815","00-0026182","E.Royal","SD",0,0,0,0,0,0,0,3,14,0,17,0,0,0,62,778,7,355,97,0,0,0,0,0,0,0,11,82,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,15,151.7,2014
"816","00-0027864","R.Mathews","SD",0,0,0,0,0,0,0,12,40,1,20,20,0,0,2,20,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2014
"817","00-0026019","D.Woodhead","SD",0,0,0,0,0,0,0,15,38,0,19,0,0,0,5,34,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.7,2014
"818","00-0023096","N.Novak","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,494,66,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,15,0,2014
"819","00-0027003","D.Brown","SD",0,0,0,0,0,0,0,84,225,0,93,0,0,0,29,211,0,127,0,0,0,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,58.1,2014
"820","00-0030279","K.Allen","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,783,4,226,54,0,0,0,0,0,0,0,11,62,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,14,137.8,2014
"821","00-0029275","L.Green","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,226,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32.1,2014
"822","00-0022414","M.Floyd","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,856,6,448,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,147.6,2014
"823","00-0021547","A.Gates","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,821,12,316,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,16,187.6,2014
"824","00-0025424","E.Weddle","SD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,22,0,1,2,0,0,0,0,0,16,0,2014
"825","00-0030278","M.Te'o","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22,1,1,0,0,0,0,0,0,10,0,2014
"826","00-0030921","T.Palepoi","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,10,0,2014
"827","00-0028027","S.Wright","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,0,0,0,0,0,0,0,0,14,0,2014
"828","00-0026175","B.Flowers","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,3,0,1,0,0,0,0,14,-1,2014
"829","00-0031258","J.Attaochu","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,1,0,0,0,0,0,5,0,2014
"830","00-0027956","C.Liuget","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,5,0,2,0,0,2,0,0,15,0,2014
"831","00-0027988","M.Gilchrist","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,17,1,1,2,0,0,0,0,0,16,0,2014
"832","00-0031334","J.Verrett","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,0,0,0,0,0,0,5,0,2014
"833","00-0024273","R.Marshall","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,8,0,2014
"834","00-0029249","M.Ingram","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,4,0,2,0,1,1,0,0,9,0,2014
"835","00-0022139","J.Johnson","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,1,0,1,0,0,0,0,0,14,0,2014
"836","00-0029256","K.Reyes","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,1,0,0,0,0,0,0,0,14,0,2014
"837","00-0027826","S.Lissemore","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,1,0,0,0,0,1,0,0,13,0,2014
"838","00-0021146","D.Freeney","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3.5,0,0,0,0,1,0,0,9,0,2014
"839","00-0027244","J.Miles","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,1,0,0,0,1,0,0,11,0,2014
"840","00-0028103","P.McPhee","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,7.5,0,1,0,0,0,0,0,12,0,2014
"841","00-0031412","S.Tuitt","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,1,0,1,0,0,0,0,0,9,0,2014
"842","00-0030068","M.Goodwin","BUF",0,0,0,0,0,0,0,3,8,0,8,0,0,0,1,42,0,42,0,0,0,4,21,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4.5,2014
"843","00-0025516","S.Chandler","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,497,3,265,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,91.2,2014
"844","00-0030049","C.Gragg","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,48,1,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.3,2014
"845","00-0028707","C.Bryant","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1.5,0,1,0,0,0,0,0,10,0,2014
"846","00-0029272","N.Bradham","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,37,2,1,2,0,0,0,0,0,14,0,2014
"847","00-0030041","N.Robey","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,1,0,0,0,0,2,2,0,14,0,2014
"848","00-0030073","Du.Williams","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,2014
"849","00-0029542","S.Gilmore","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,0,3,1,0,0,0,0,0,14,0,2014
"850","00-0031026","R.Johnson","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2014
"851","00-0030860","O.Darkwa","MIA",0,0,0,0,0,0,0,4,2,0,7,0,0,0,3,31,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.8,2014
"852","00-0029580","R.Matthews","MIA",0,0,0,0,0,0,0,1,3,0,3,0,0,0,12,135,2,120,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,30.8,2014
"853","00-0026233","P.Wheeler","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,0,0,0,0,0,0,0,0,15,0,2014
"854","00-0028908","M.Thomas","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,5,0,2014
"855","00-0029111","D.Shelby","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,4,1,0,0,0,1,0,0,13,0,2014
"856","00-0029604","K.Cousins","WAS",204,126,1710,10,9,0,0,7,20,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,88.4,2014
"857","00-0031068","R.Grant","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,68,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.3,2014
"858","00-0031008","S.Redd","WAS",0,0,0,0,0,0,0,16,75,1,46,14,0,0,8,107,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,27.2,2014
"859","00-0028116","A.Robinson","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1,2014
"860","00-0028787","K.Forbath","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,436,72,31,0,31,0,31,0,0,0,0,0,0,0,0,0,0,14,0,2014
"861","00-0029297","T.Robinson","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,1,0,0,0,1,0,0,6,0,2014
"862","00-0028169","F.Kearse","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,0,0,0,0,0,7,0,2014
"863","00-0027784","C.Geathers","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,2014
"864","00-0029869","W.Compton","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,0,0,0,0,0,0,0,0,10,0,2014
"865","00-0028942","D.Ihenacho","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014
"866","00-0027812","D.Watson","JAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,2014
"867","00-0029946","A.Jones","JAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,3,0,1,0,0,0,0,0,14,0,2014
"868","00-0030451","D.McCray","JAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,0,0,0,0,0,0,0,14,0,2014
"869","00-0025701","J.Battle","TEN",0,0,0,0,0,0,0,5,9,1,8,1,0,0,5,28,0,32,0,0,0,2,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12.7,2014
"870","00-0024228","K.Wimbley","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,2,0,0,0,0,0,0,0,11,0,2014
"871","00-0029544","M.Martin","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,9,0,2014
"872","00-0022341","G.Wilson","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,16,1,1,0,0,0,0,0,0,15,0,2014
"873","00-0030388","J.Randle","DAL",0,0,0,0,0,0,0,51,343,3,241,122,0,0,4,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,14,52.6,2014
"874","00-0030544","G.Escobar","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,105,4,66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,2014
"875","00-0029647","K.Wilber","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,1.5,0,0,0,0,1,0,0,12,0,2014
"876","00-0026905","H.Melton","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,5,0,0,0,0,2,1,0,11,0,2014
"877","00-0030196","J.Heath","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,5,0,2014
"878","00-0031403","J.Bromley","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,0,2014
"879","00-0028620","M.Herzlich","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16,1,0,0,0,1,2,1,0,10,0,2014
"880","00-0030069","D.Moore","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,5.5,0,0,0,0,0,0,0,10,0,2014
"881","00-0025430","D.Stanton","ARI",240,132,1711,7,5,1,1,25,63,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,92.7,2014
"882","00-0031044","T.Niklas","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.3,2014
"883","00-0026190","C.Campbell","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,7,1,1,0,0,0,0,0,12,0,2014
"884","00-0031050","K.Martin","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,5,0,2014
"885","00-0030459","T.Mathieu","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,1,0,0,0,1,9,0,12,0,2014
"886","00-0030035","A.Thielen","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,137,1,73,44,0,0,2,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24.2,2014
"887","00-0027925","J.Develin","NE",0,0,0,0,0,0,0,3,5,0,5,0,0,0,6,43,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.8,2014
"888","00-0030540","A.Dobson","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.3,2014
"889","00-0027732","M.Hoomanawanui","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.9,2014
"890","00-0030687","D.Skinner","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,5,0,2014
"891","00-0030383","D.Harmon","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0,0,0,1,-1,0,10,0,2014
"892","00-0030106","Chr.Jones","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,1.5,0,0,0,0,0,0,0,10,0,2014
"893","00-0022979","D.Connolly","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2014
"894","00-0027356","M.Moore","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,209,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,2014
"895","00-0031409","J.Manziel","CLE",35,18,175,0,2,0,0,9,29,1,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,10.9,2014
"896","00-0026533","D.Bryant","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,5,0,0,0,0,1,0,0,14,0,2014
"897","00-0028834","C.Robertson","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,40,0,2,0,0,0,1,0,0,15,0,2014
"898","00-0029729","A.Johnson","NO",0,0,0,0,0,0,0,8,22,0,21,0,0,0,2,15,1,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10.7,2014
"899","00-0030216","J.Hill","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,176,5,134,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54.6,2014
"900","00-0025414","R.Meachem","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,114,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.9,2014
